names,category,weight
dtmhso,Fy,0.5
jowsxd,Fr,0.5
yquadd,Fy,0.5
bweyed,St,1.0
ibzpsn,Ot,0.5
oajihp,Ot,0.5
ybtjsw,Fy,0.5
rlsqmn,Fy,0.5
sbjcmh,Fr,0.5
gigbob,Fr,0.5
fmooqh,Ot,0.5
dyoanx,St,1.0
ulpvlb,Ot,0.5
bibcru,Fr,0.5
tvviwg,Ot,0.5
xyniby,Ot,0.5
zhzmge,Fr,0.5
skbbzk,St,1.0
ibgasq,Ot,0.5
fqykkz,Ot,0.5
mhgeay,Fy,0.5
akxmxs,Ot,0.5
hajctb,Ot,0.5
wcytjd,Ot,0.5
zisysh,Fy,0.5
cawocr,Fy,0.5
wyhlry,Fr,0.5
yoqomh,Fr,0.5
tmbpkp,Ot,0.5
wczyky,Ot,0.5
wycesx,Ot,0.5
drmqgg,Ot,0.5
jgxczy,Ot,0.5
qktrhm,Fr,0.5
szkqjb,Fy,0.5
htratk,Ot,0.5
brigul,Fy,0.5
obzxwu,Fr,0.5
aldavk,Fr,0.5
bxaezs,Fy,0.5
axuidw,Ot,0.5
mhuqur,Sp,0.5
tprlmq,Ot,0.5
xbtasb,Ot,0.5
mbyuxj,Fr,0.5
bihabp,Fr,0.5
xefvbh,Ot,0.5
honauy,St,1.0
saocco,Fy,0.5
jmckzc,Ot,0.5
nwlbbi,Ot,0.5
gqgtgm,Ot,0.5
prgmqo,Ht,1.0
cptmde,Fy,0.5
xjohwj,Fr,0.5
yaufnw,Ot,0.5
yniabp,Ot,0.5
nhpnhi,Ot,0.5
cofauv,Fr,0.5
nexmem,Ot,0.5
upwgih,Ot,0.5
yafixp,Ot,0.5
rkbghc,Fy,0.5
umuheb,Ot,0.5
dpvzvf,Sp,0.5
nwicuc,Fy,0.5
pehjhe,Fy,0.5
kjohbt,Ot,0.5
udpjtg,Ot,0.5
oyjmsf,Fr,0.5
swqjrr,Ot,0.5
kfvrxq,Fr,0.5
ymrxts,Fr,0.5
xfhgiv,Fr,0.5
bxgios,St,1.0
qjotpx,Ot,0.5
luxemk,Ot,0.5
gpkmtp,Ot,0.5
tajpjs,Ot,0.5
ehvbrr,Ot,0.5
pqdyib,Ot,0.5
adcvbl,Ot,0.5
glkyey,Sp,0.5
szimlf,Fr,0.5
mpmhlz,Ot,0.5
xvovae,Fr,0.5
oxmokp,Fr,0.5
wqkoou,Ot,0.5
cdinxa,St,1.0
pzfpgl,St,1.0
rqqstw,Ot,0.5
wfevge,Fr,0.5
nfqiiy,Ot,0.5
lcpsjg,Ot,0.5
mwqsdd,Ot,0.5
bmnyhe,Ot,0.5
fdtolh,Ot,0.5
qeoyap,Ot,0.5
axthhm,Ot,0.5
gplsnt,Ot,0.5
qycomi,Fy,0.5
drmfve,Fy,0.5
givlju,Ot,0.5
wqdqyo,Fr,0.5
kxwobi,Ot,0.5
nceazt,Ot,0.5
zcyblv,Ot,0.5
kbrhhe,Ot,0.5
jqxhqb,Ot,0.5
vbgkjz,Fr,0.5
carelp,Ot,0.5
yypzlz,Fy,0.5
uapnls,St,1.0
vydwjo,Fr,0.5
apeceu,Fy,0.5
wewcpm,Sp,0.5
zqixwf,Ot,0.5
nguboe,Fr,0.5
hgshfd,Fr,0.5
oliqdz,Fy,0.5
nhcdea,Fr,0.5
ownbyc,Fy,0.5
fdtvas,Ot,0.5
eadews,Ot,0.5
jquoek,Ot,0.5
burbkn,Fr,0.5
uwesuq,Ot,0.5
avxwhd,Ot,0.5
aunhsm,Fr,0.5
ljedvo,Ot,0.5
wvxkub,Ot,0.5
qcqqpa,Fr,0.5
lrtjvq,Ot,0.5
jwcagb,Ot,0.5
xtgtlw,Ot,0.5
ogtuax,Fy,0.5
bbxzok,Fr,0.5
hijmfk,Ot,0.5
wttdjd,Ot,0.5
xdjpvy,Ot,0.5
mimgjw,Fr,0.5
lmtikc,Ot,0.5
pryrqj,Fr,0.5
exxwyd,Fr,0.5
wywcxl,Fr,0.5
nznurw,Ot,0.5
bwwhbp,Fr,0.5
qoizem,Fr,0.5
bybbuh,Ot,0.5
qaxlqj,Ot,0.5
svtcoa,Ot,0.5
qzxczc,Ot,0.5
kgqnqr,Ot,0.5
zolyop,Ot,0.5
dvdoqn,Ot,0.5
szkymt,Ot,0.5
slmgei,Fy,0.5
arlfzt,St,1.0
atgrot,Fr,0.5
mabxex,Ot,0.5
rredak,Fr,0.5
wyntwy,Fy,0.5
eouktu,Ot,0.5
rvgxzh,Ot,0.5
tdqbnt,Ht,1.0
kxutks,Fy,0.5
kcsxzw,Fy,0.5
jfjrbb,Fy,0.5
pykzlq,Fr,0.5
eoimzr,Ot,0.5
jctgxo,Ot,0.5
uptfhj,Ot,0.5
tifxgf,Ot,0.5
yaiovz,Ot,0.5
pqivgx,Ot,0.5
nxwcxv,Ot,0.5
suwuyz,Ot,0.5
hymvnd,Fr,0.5
yqojxl,Ot,0.5
tfhwak,Sp,0.5
ccqzan,Fr,0.5
ojwfpt,Fr,0.5
zumlro,Fr,0.5
pwcpjy,Fr,0.5
qhddgz,Ot,0.5
ziitfi,Fy,0.5
tcsipn,Fr,0.5
cqomyo,Ot,0.5
soxyqn,Fy,0.5
icalse,Fy,0.5
eujkxh,Sp,0.5
ymrnwo,Fr,0.5
qgguyv,Ot,0.5
ziplym,Fr,0.5
bqmxja,Fr,0.5
bmgouh,St,1.0
cgscwx,Ot,0.5
efhuew,Fr,0.5
ilusla,Fy,0.5
wsgpzs,Fy,0.5
wxkolg,Ot,0.5
pbytoc,Fr,0.5
sxffag,Ot,0.5
nklzfv,Fy,0.5
ldlmmt,Ot,0.5
gcqhlz,Fr,0.5
lcmxom,Ot,0.5
hxqdnz,Fy,0.5
mxqzxa,Fr,0.5
nkbmta,Fr,0.5
ykgbiz,Ot,0.5
mgkans,Fr,0.5
ecktoq,Ot,0.5
pcwefb,Ot,0.5
xqfmko,Ot,0.5
txfedr,Fr,0.5
xbhjad,Fr,0.5
wspsop,Fr,0.5
nobvtw,Fy,0.5
txwcer,Ot,0.5
gphxul,Ot,0.5
bufmqk,Ot,0.5
oomyiu,Ot,0.5
mpqedi,Fr,0.5
pmirqm,Ot,0.5
qfglje,St,1.0
sfjrqr,Ot,0.5
hzqtvx,Fr,0.5
cxndxp,Ot,0.5
rodvua,Ot,0.5
ntlnae,Ot,0.5
ojixyv,Ot,0.5
midwqp,Ot,0.5
ykwxgy,Ot,0.5
qeybdz,Fr,0.5
blfual,Ot,0.5
ofzzte,Ot,0.5
qantxs,Ot,0.5
aejhyf,Fr,0.5
xfvpsr,Ot,0.5
ijnvbz,Fr,0.5
ttwtho,Fr,0.5
ftszso,St,1.0
vgvedm,Fr,0.5
qyxoos,Fr,0.5
hpweth,Ot,0.5
bwxwdu,Fr,0.5
unvrat,Fy,0.5
sklszj,Fr,0.5
ddhkps,Fy,0.5
pbmzau,Fr,0.5
htrohm,Ot,0.5
inpcse,Fr,0.5
inbjiu,Ot,0.5
xysmak,Ot,0.5
wxniwx,Fr,0.5
rzkwas,Ot,0.5
afemup,Ot,0.5
ugdynu,Fy,0.5
aioegc,Ot,0.5
mkbhxg,Ot,0.5
vvedgv,Ot,0.5
tclnxq,Ot,0.5
jleuzv,Ot,0.5
hlavrm,Fy,0.5
kkoyap,Fy,0.5
xampfg,Ot,0.5
pezoec,Fr,0.5
vqwwut,Ot,0.5
sazrlb,Ht,1.0
exslog,Fr,0.5
kvjctm,Ot,0.5
jeqrwd,Ot,0.5
dexwfj,Fy,0.5
mbnxxc,Ot,0.5
owccog,Ot,0.5
zdveah,Ot,0.5
aumlcb,Fr,0.5
bdimvi,Ot,0.5
jdrwfy,Fy,0.5
sornkh,Fr,0.5
zvekok,Fr,0.5
powwdt,Ot,0.5
kzuzdg,Fy,0.5
nnmbtx,Ot,0.5
hgwusy,Ot,0.5
ldncve,Ot,0.5
vtpznr,Fr,0.5
mjnwuv,Fr,0.5
vnlznq,Fr,0.5
ndiffa,Fy,0.5
bezqck,Ot,0.5
sivibm,Ot,0.5
cnnjoq,Ot,0.5
upntek,Ot,0.5
zbsjco,Ot,0.5
nqyeuz,Fy,0.5
giwkiy,Fr,0.5
brhxpj,Ot,0.5
dlpbjg,Fy,0.5
sxkfbu,Ot,0.5
xejdbm,Fr,0.5
teanoc,Ot,0.5
dlqzqm,Fr,0.5
ataqau,St,1.0
goamlj,Fr,0.5
qdvomm,Fr,0.5
erdjgd,Ot,0.5
swkwun,Ot,0.5
rqgraf,Fy,0.5
pfmcco,Ot,0.5
wsunad,Ot,0.5
herwud,Fr,0.5
fkvjlb,Fy,0.5
mabnzk,Ot,0.5
qskfsf,Ot,0.5
wkvtoe,Ot,0.5
hcvobr,Fy,0.5
fzjbbw,Ot,0.5
digyun,Ot,0.5
peeszn,Ot,0.5
lvjmxi,Fr,0.5
yhpxsy,Ot,0.5
ddjbmb,Ot,0.5
osyqzt,Fr,0.5
ujzsvr,Ot,0.5
senmlz,Fr,0.5
hskqhc,St,1.0
chbcgn,Fy,0.5
qhpnyz,Fy,0.5
tomerp,Ot,0.5
itikhw,Fy,0.5
plunjp,Ot,0.5
gfnwio,St,1.0
szwixk,Fr,0.5
nlnqih,Ot,0.5
hqkiaz,Fy,0.5
lyctol,Ot,0.5
wcqvlh,Fy,0.5
jsgjwd,Ot,0.5
lpfdfa,Ot,0.5
kixpkt,Fy,0.5
urzvvm,Fy,0.5
psonfu,Fr,0.5
yfivzd,Fy,0.5
hkappj,St,1.0
pnuumq,Ot,0.5
qfupxo,Fy,0.5
nmzatu,Ot,0.5
wjxakh,Ot,0.5
hraeen,Fy,0.5
rsrsas,Fy,0.5
farapx,Fy,0.5
yrlrph,Sp,0.5
vhrhoy,Fy,0.5
uyqyes,Fr,0.5
nlzhud,Ot,0.5
tuqugi,Sp,0.5
eqsuur,Fy,0.5
auysvr,Ot,0.5
qkebds,Fr,0.5
tieruc,Fy,0.5
kwlsyo,Fy,0.5
oioqns,Ot,0.5
exvdqv,Fy,0.5
joljmw,Fr,0.5
sifdjh,Ot,0.5
zhzcgj,Sp,0.5
uoimob,Ot,0.5
ssrkwd,Ot,0.5
yvkhrw,Ot,0.5
xzyinw,Ot,0.5
wqrdth,Ot,0.5
dggqqo,Ot,0.5
ypcymc,Ot,0.5
pualwi,Ot,0.5
erdwpg,St,1.0
useoci,Ot,0.5
cuzzod,Ot,0.5
aepwjy,Ot,0.5
cnuaum,Fy,0.5
kvugle,Ot,0.5
izsmtf,Ot,0.5
gxxhod,Ot,0.5
yfvcds,Fy,0.5
bsrkqh,Fy,0.5
xjxqrr,Ot,0.5
igsvsr,Ot,0.5
epxvdt,Ot,0.5
mhivyv,Fr,0.5
tvonsm,Fy,0.5
qgsstr,Ot,0.5
jycarl,Ot,0.5
sfykwb,Ot,0.5
qxkmsf,Ot,0.5
xjhdgs,Ot,0.5
fzjajd,Fr,0.5
nbmjdp,Ot,0.5
czxqaj,Ot,0.5
parmpo,Fr,0.5
drrszi,Ot,0.5
kbaxnd,Ot,0.5
yzqgsn,Ot,0.5
ukjhcb,Ot,0.5
qpbgqv,Ot,0.5
xosyer,Ot,0.5
ythifm,Ot,0.5
rvomuq,Ot,0.5
zplhid,Fr,0.5
owbnkl,Ot,0.5
xnaotn,Ot,0.5
ngevrg,Fy,0.5
zzhnbm,Ot,0.5
pjgjre,Ot,0.5
yeupnj,Ot,0.5
jngclz,Fr,0.5
dxzfuc,Ot,0.5
apgngb,Fy,0.5
pwxdhw,Fy,0.5
oyqsjl,Fr,0.5
lolkio,Ot,0.5
hbhakn,Ot,0.5
thtytr,Fr,0.5
eadica,Ht,1.0
dogost,Ot,0.5
rsriil,Fr,0.5
lyflvf,Ot,0.5
tqswyl,Fr,0.5
ixkkvz,Ot,0.5
txuhax,Ot,0.5
wxogqj,Fr,0.5
uhjdmb,Fy,0.5
oeqpid,Ot,0.5
ielzyb,Fr,0.5
rqpdys,Sp,0.5
yoqctd,Ot,0.5
bxpkcq,Ot,0.5
acrpwy,Fy,0.5
saunsh,Ot,0.5
sofdaa,Fy,0.5
joktbi,Ot,0.5
eqawiz,Fy,0.5
himujh,Fr,0.5
brprvo,Fy,0.5
rgoacc,Fy,0.5
aqgajn,Ot,0.5
oyyzlq,Ot,0.5
iouoxz,Fy,0.5
idsazf,Ot,0.5
cabiss,Ot,0.5
bqrbxa,Fy,0.5
ijeusz,Ot,0.5
qjufys,Fr,0.5
bjrikk,Ot,0.5
eryrxk,Fr,0.5
vvlrzv,Ot,0.5
opyvix,Fy,0.5
hjpzdh,Sp,0.5
leldqj,Ot,0.5
fvumkn,Fy,0.5
wyvifl,Fr,0.5
scuegw,Ot,0.5
akpvzb,Ot,0.5
tvmejc,Fr,0.5
dpipwu,Ot,0.5
rjnitp,Fy,0.5
mlufqu,Ot,0.5
huoxkf,Fy,0.5
vuownp,Ot,0.5
xfjdds,Ot,0.5
mfinzk,Fy,0.5
qjjpqy,Ot,0.5
iuvepw,St,1.0
umsanl,Fy,0.5
meknuw,Fy,0.5
crlidg,Fr,0.5
vawttz,Fy,0.5
rengbb,Ot,0.5
rmobea,Ot,0.5
jqsomr,Fy,0.5
ikcakj,Ot,0.5
aujmvt,Ot,0.5
yazfjw,Ot,0.5
stwpoz,Sp,0.5
oeddnz,Ot,0.5
parhhs,Fr,0.5
eskcks,Ot,0.5
gzeihk,Fy,0.5
khcchr,Ot,0.5
xdoiad,Ot,0.5
tzxrtz,Fy,0.5
tyfvth,Ot,0.5
nnepvn,Fr,0.5
evadzl,Ot,0.5
njsama,Fr,0.5
pmkxqh,Fy,0.5
iqzyqy,Ot,0.5
vzycoq,Fy,0.5
sykjya,St,1.0
zckfwk,Ot,0.5
uerqsk,Fy,0.5
ypnkkr,Fr,0.5
hedxvj,Ot,0.5
ufmdgm,St,1.0
xqrvjs,Fr,0.5
kcsnxt,Sp,0.5
uidsnz,Ot,0.5
xlzcjg,Ot,0.5
cwnlhs,Ot,0.5
olrhej,Ot,0.5
ollicu,Ot,0.5
nmlssp,Sp,0.5
hgzyhw,Fr,0.5
psljjl,Fr,0.5
fzfhvf,Fy,0.5
zyhsqr,Fy,0.5
cxmody,Fr,0.5
mdqmsh,Ot,0.5
sckmnk,Ot,0.5
bedrdm,Fr,0.5
sqnkqb,Fr,0.5
sxqigr,Sp,0.5
xooanz,Fr,0.5
kokmtc,Ot,0.5
rwwzsz,Fr,0.5
zsffli,Fy,0.5
zhqnyn,Fr,0.5
zeifdo,Fr,0.5
puckup,Sp,0.5
okuamz,Ot,0.5
baywxz,Fr,0.5
mpfmhq,Fy,0.5
wawiwy,Fr,0.5
vqlkwu,Fr,0.5
cyqqbp,Ot,0.5
nyxxuw,Fr,0.5
kgaclw,Ot,0.5
cnqmgk,Ot,0.5
gdlwzs,Ot,0.5
owxwhn,Ht,1.0
sndyzc,Ot,0.5
xauwxt,Ot,0.5
dfakrk,Ot,0.5
wvyfev,Fy,0.5
enkzfi,Fr,0.5
injfeo,Fy,0.5
iacxto,Fr,0.5
hwusuf,Ot,0.5
flhueh,Fy,0.5
fftdlv,Ot,0.5
sfbtnf,Sp,0.5
jdvrfe,Ot,0.5
awlptt,Ot,0.5
uawkru,Ot,0.5
mnlqst,Ot,0.5
czndsn,Fr,0.5
lkzrbp,St,1.0
sjeqwh,Ot,0.5
ncujix,Ot,0.5
inlzcn,Fr,0.5
ggatti,Ot,0.5
slrizc,Fy,0.5
lkkwdh,Ot,0.5
tnqwhd,Ot,0.5
yobcet,Sp,0.5
stfwoa,Ot,0.5
wgkgha,Fr,0.5
yvnpgr,Ot,0.5
dqledq,St,1.0
ucivmj,Fy,0.5
ooisvv,Fr,0.5
njvmyb,Ot,0.5
sxgmgt,Fy,0.5
cbrkbi,Ot,0.5
qdonba,Ot,0.5
cqkuac,Ot,0.5
lkfdyb,St,1.0
jqnfnf,St,1.0
xhrynk,Ot,0.5
dotfzo,Ot,0.5
ohplnp,Fr,0.5
dgrpkt,Fy,0.5
dqwkdx,Fy,0.5
lprcnp,Ot,0.5
lozgbl,Ot,0.5
cwxbby,Ot,0.5
zdnidk,Ot,0.5
tdupmy,Fy,0.5
grynli,Fr,0.5
aijrgq,Ot,0.5
jqkhkc,Ot,0.5
jrmdqg,Ot,0.5
fktfew,Ot,0.5
vbeszw,Ot,0.5
jglqna,Ot,0.5
iejpdm,Ot,0.5
kwsztj,Fr,0.5
fgtlqp,Ot,0.5
wpiwsn,Fr,0.5
sazdwt,Fr,0.5
zrjozy,Ot,0.5
inhoih,Ot,0.5
cjbjbb,Fy,0.5
kdxngv,Ot,0.5
jfeqin,Fr,0.5
zyxybx,Ot,0.5
tgujhf,St,1.0
daciqd,Fr,0.5
txqzus,Ot,0.5
xtcfkp,Fr,0.5
sabgda,Fr,0.5
sxjjtu,Sp,0.5
ucscpi,Fr,0.5
xqnbdb,Fy,0.5
rzipvj,Fy,0.5
llhtzx,Sp,0.5
ihsfki,Fy,0.5
lbszuf,Ot,0.5
shiflv,Fy,0.5
mneimm,St,1.0
ttiguv,Ot,0.5
yyqskv,Ot,0.5
pzjcmw,Ot,0.5
lodyqz,Ot,0.5
lyrphh,Ot,0.5
idbryn,Ot,0.5
ebebwl,Fy,0.5
foxewf,St,1.0
rznwiu,Ot,0.5
mxqmcv,Fr,0.5
vhlvdy,Ot,0.5
ovxvev,Ot,0.5
mmftcm,Ot,0.5
iryaek,Fy,0.5
ypchdb,Ot,0.5
vxzzgc,Fr,0.5
piqofn,Fr,0.5
tbfqwh,Fy,0.5
jthgjt,Ot,0.5
zyelkq,Fy,0.5
uckuvo,Ot,0.5
hhmclc,Fr,0.5
pbenxd,Ot,0.5
yxfpak,Ot,0.5
pmjdiw,Ot,0.5
bcpmoo,Ot,0.5
jqubif,Ot,0.5
vuzfvm,Ot,0.5
qqhubx,Ot,0.5
ynbjhx,Fr,0.5
ovjsta,Fy,0.5
cjvnmx,Ot,0.5
xjedsb,Ot,0.5
wqfqdf,Ot,0.5
cmphff,Fy,0.5
bbxzsa,Ot,0.5
pohyfo,St,1.0
ixrgtz,St,1.0
vjmadv,Ot,0.5
fqcate,Fr,0.5
tjkgmu,Ot,0.5
rrhhgq,Fr,0.5
vkmzps,Ot,0.5
znpulz,Ot,0.5
imrfhk,Ot,0.5
immwwy,Sp,0.5
sfwtao,Ot,0.5
cvlvcm,Ot,0.5
pashpu,Sp,0.5
wxckok,Fr,0.5
nuiobj,Fr,0.5
avuahm,Ot,0.5
gmsxlg,Fy,0.5
npwisb,Ot,0.5
isxtby,Ot,0.5
ctfxut,Ot,0.5
kauser,Ot,0.5
nhpwxl,Fr,0.5
cmlzcd,Fy,0.5
oxlrzp,Fr,0.5
rgabgz,St,1.0
hsivqn,Ot,0.5
tfnsio,Fy,0.5
ynmzzy,Ot,0.5
cpjatz,Fr,0.5
qbwdee,Ot,0.5
txowxn,Fr,0.5
nyqzbq,Fr,0.5
ivoafa,Ot,0.5
gvbdsu,Fy,0.5
ywcxqx,Fy,0.5
rsvloy,Ot,0.5
ktrjxs,Fy,0.5
tyupjo,Ot,0.5
bpitnk,Fr,0.5
ggfogr,Fr,0.5
kkkytl,Ot,0.5
pysmks,Fy,0.5
bjomor,Fy,0.5
bzqohs,Fy,0.5
ediudo,Ot,0.5
dqlcxi,Fy,0.5
weylkk,Ot,0.5
yqhhcc,Sp,0.5
kwdhzs,Ot,0.5
bpsrmi,Ot,0.5
kwxzpn,Ot,0.5
grhotp,Ot,0.5
tnjzvh,Fr,0.5
ntvwjo,Fr,0.5
cukyac,Ot,0.5
qbdncr,Ot,0.5
nfabkw,Fr,0.5
kasdey,Fy,0.5
qouzmv,Ot,0.5
msqkfu,Fy,0.5
czlswu,Ot,0.5
ohtadr,Sp,0.5
mcxobd,Ot,0.5
nkdbaa,St,1.0
tqczad,Fr,0.5
hxutka,Fy,0.5
qrkoom,St,1.0
tttdvq,Sp,0.5
xurlog,Ot,0.5
kaogwo,Ot,0.5
ehekqx,Ot,0.5
drydxz,Ot,0.5
iuknis,Ot,0.5
phdxhn,Ot,0.5
lwodel,Ot,0.5
rncjyq,Ot,0.5
xzagxa,Ot,0.5
fcrrcr,Fr,0.5
refdor,Fy,0.5
vugowb,Ot,0.5
atybrw,Ot,0.5
ofzaig,Fr,0.5
cqjhda,Fr,0.5
gqafxb,Fy,0.5
ctnydc,Ot,0.5
icckwz,Ot,0.5
xztdso,Fr,0.5
umyojz,Ot,0.5
mqzpin,Ot,0.5
xbwsyv,Fr,0.5
fvnlbh,Fy,0.5
bplywl,Ot,0.5
djiiuy,Fy,0.5
uhtpbb,Ot,0.5
jtmmaz,Ot,0.5
gswknt,Ot,0.5
mtvpew,Fy,0.5
kwpczb,Fr,0.5
gxvsxq,Fr,0.5
ejnsfy,Ot,0.5
kymvlt,Ot,0.5
jljsmn,Fr,0.5
cklzsl,Fy,0.5
oxtqkf,Fr,0.5
dvgqzb,Fr,0.5
tdppeb,Ot,0.5
uoshxj,Fy,0.5
jdbzzx,Fr,0.5
shywfb,Ot,0.5
sltfcy,Ot,0.5
faxofw,Ot,0.5
hcbdwb,Fy,0.5
gxuwuc,Fr,0.5
kmqxfx,Ot,0.5
refcbj,Ht,1.0
stoxsr,Ot,0.5
fmnoqp,Sp,0.5
pmzowy,Fy,0.5
yyaaxu,Fr,0.5
ealoki,Fr,0.5
nxiofx,Ot,0.5
nssezn,Fr,0.5
jqbmid,Ot,0.5
mjjiwg,Fr,0.5
zhgset,Ot,0.5
gmmacd,Fy,0.5
ccjyaz,Ot,0.5
cmjeln,Ot,0.5
uxcfkj,Ot,0.5
dwtxal,Ot,0.5
pgjwdo,Ot,0.5
nawxyd,Fy,0.5
xmljye,Sp,0.5
qvbppv,Ot,0.5
pydaui,Ot,0.5
tnqczy,Ot,0.5
sqyvmg,Sp,0.5
hjppbq,Fy,0.5
ogrdek,Ot,0.5
qogojb,Fr,0.5
hhhklx,Fy,0.5
qqxagb,Fy,0.5
ojrzoa,Fy,0.5
oghswp,Ot,0.5
bmjwxv,Ot,0.5
bmqyyw,Fr,0.5
badwog,Ot,0.5
hgjnfq,Ot,0.5
uidrhw,Ot,0.5
jmldng,Ot,0.5
fftlvm,Fy,0.5
ezotar,Fr,0.5
xzihsu,Ot,0.5
gzbflr,Fy,0.5
ncufrq,Fy,0.5
njqoct,Fy,0.5
fiukza,Ot,0.5
atrfxc,Fr,0.5
izadfx,Ot,0.5
gzoxgj,Fr,0.5
plciwd,St,1.0
jvmvkw,Fr,0.5
ghhnrl,St,1.0
mqhnsx,Ot,0.5
mllpvm,Ot,0.5
jxekiu,Ot,0.5
jzendm,Ht,1.0
wfqltu,Fy,0.5
gmunjt,Fy,0.5
bnzqdj,Ot,0.5
xfadhq,Ot,0.5
iardvq,Ot,0.5
grtzew,Fy,0.5
psltod,Ot,0.5
npycjq,Fy,0.5
mypygv,Fy,0.5
dwirfm,St,1.0
uccrqa,Fr,0.5
pycsio,Ot,0.5
bqltqm,Fr,0.5
nyoerc,Ot,0.5
uuxjkl,Ot,0.5
sskpgk,Ot,0.5
kmhbbn,Fy,0.5
zxzspd,Fy,0.5
tagqrt,Ot,0.5
gaupbv,Fr,0.5
msvmng,Sp,0.5
qxmaza,Fr,0.5
azygzk,Ot,0.5
mjubzu,Fr,0.5
hiuike,Fr,0.5
pbyaqr,Ot,0.5
mbnagl,Fy,0.5
ahrezs,Fr,0.5
ejiuzg,Fr,0.5
pthwxh,Fy,0.5
qqljki,Fr,0.5
mlquoh,Fy,0.5
ftivkb,Ot,0.5
ftfibe,Ot,0.5
zjrdvl,Fr,0.5
oykhjf,Fy,0.5
svjtpq,Ot,0.5
pgfedj,Ot,0.5
nqtkpg,Fy,0.5
ozxijc,Ot,0.5
bwhrka,Ot,0.5
wngllp,Ot,0.5
liqmjx,Fr,0.5
fdpjbe,Ot,0.5
snabul,Fr,0.5
pwmotq,Fr,0.5
zatneh,Ot,0.5
szpnso,Ot,0.5
edhhtw,Fy,0.5
pyrmoe,Ot,0.5
voincs,Fy,0.5
gxytgi,Ot,0.5
lnfooo,Fy,0.5
pzusmn,St,1.0
kttdmt,Ot,0.5
jokbdc,Ot,0.5
viohzg,Ot,0.5
elijmv,Fy,0.5
tzgnij,Ot,0.5
oigvas,Ot,0.5
rhpedh,Fr,0.5
ouqgpw,Ot,0.5
yacczv,Ot,0.5
punqdu,Ot,0.5
pnmexm,Fy,0.5
xxlrnf,Ot,0.5
trqavz,Fr,0.5
lfoprt,Ot,0.5
ipaxcf,Ot,0.5
ybngpm,Fr,0.5
chsjzj,Fy,0.5
oevhji,Fy,0.5
yentzv,Ot,0.5
cnidzu,Fy,0.5
bgwzzs,Ot,0.5
cejryr,Ot,0.5
pvfrfz,Ot,0.5
swdbuy,Ot,0.5
wyvfqw,Ot,0.5
uwtxsr,Ot,0.5
cxlbzk,Fy,0.5
lwftud,Ot,0.5
rigxtl,Fr,0.5
utmypf,Fr,0.5
dsnjlx,Sp,0.5
qklvnb,Fr,0.5
msplxc,Fr,0.5
idadef,Fr,0.5
sdnwxm,Ht,1.0
ciqmrm,Sp,0.5
xmihdj,Fr,0.5
durtzn,Fy,0.5
rtkpvq,Ot,0.5
apzywo,Ot,0.5
sfaswj,Ot,0.5
mlfllo,Fy,0.5
kgthfn,Sp,0.5
svgayk,Ot,0.5
mopzme,Ot,0.5
vtiimw,Fr,0.5
qchppe,Ot,0.5
chkkot,Ot,0.5
dtykwy,Ot,0.5
fyyfto,Fr,0.5
vkuhnz,St,1.0
fuqebg,Ot,0.5
ckznbh,Ot,0.5
yibqiz,Fy,0.5
fwswqr,Fr,0.5
tescgr,Fy,0.5
zjqwkp,Fr,0.5
grcpxf,Fy,0.5
wfjetg,Fr,0.5
fgczkr,Fy,0.5
nfwmsj,Ot,0.5
yvtrfx,Sp,0.5
joydwh,Ot,0.5
tpuevx,Ot,0.5
uwtutj,Fr,0.5
dupeul,Ot,0.5
xwvxhl,Ot,0.5
xsrhgz,Sp,0.5
jyotdq,St,1.0
kdgssi,Fr,0.5
wurjkx,Fr,0.5
drhami,Ot,0.5
qbyrvn,Fy,0.5
qjqpjb,Ot,0.5
uxkczl,Fr,0.5
nttdwr,Fr,0.5
civhmy,Fy,0.5
etuvto,Fy,0.5
japyio,Ot,0.5
vjjgal,Ot,0.5
oxbuti,St,1.0
addtxi,Ot,0.5
jqbabi,Ot,0.5
jljnxg,Fr,0.5
pkcvjc,Ot,0.5
omqqxa,Fr,0.5
umgspd,Fy,0.5
mehxjv,Ot,0.5
xjkdkb,Ot,0.5
rwbjjc,Fy,0.5
culwnu,Ot,0.5
gxzxra,Ot,0.5
zwhqjj,Ot,0.5
oivghc,Fy,0.5
sdcqlp,Ot,0.5
lccvbc,Fr,0.5
pzjyhg,Fr,0.5
cjkpmn,Fy,0.5
vbnekc,Ot,0.5
ysokri,Sp,0.5
hyieit,Ot,0.5
uicnzm,Ot,0.5
fbotim,Ot,0.5
nbnfzz,Fy,0.5
iakset,Fy,0.5
auzgab,Fr,0.5
uuhazc,Ot,0.5
ovvdod,Fy,0.5
xisrfo,Fy,0.5
ksdsrn,Fy,0.5
qddaia,Fr,0.5
zblypv,Fy,0.5
mrfqyo,Ot,0.5
eqtcdj,Fy,0.5
btekgy,Fr,0.5
sykgvk,Ot,0.5
bnpzva,St,1.0
wuudgj,Fy,0.5
glbpey,Ot,0.5
hehwxj,Fy,0.5
jgwteg,Fy,0.5
rqvkcd,Fy,0.5
ndkkub,Ot,0.5
yoqnuz,Fy,0.5
wyzzjw,Ot,0.5
fmmaon,St,1.0
zuxnyn,Ot,0.5
ipzenw,Ot,0.5
vfoqtn,Ot,0.5
vaaiqf,Ot,0.5
rdcvjy,Ot,0.5
zlyaic,Fy,0.5
poutix,Ot,0.5
